image_path,group,group_source,label,meaning,class_id
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201a\1.png,nguy hiểm,Warning Signs,W.201a,,215
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.201a,,215
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.201a,,215
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201b\1.png,nguy hiểm,Warning Signs,W.201b,,216
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.201b,,216
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.201b,,216
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201c\1.png,nguy hiểm,Warning Signs,W.201c,,217
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201c\1_shear_5deg.png,nguy hiểm,Warning Signs,W.201c,,217
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201c\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.201c,,217
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201d\1.png,nguy hiểm,Warning Signs,W.201d,,218
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201d\1_shear_5deg.png,nguy hiểm,Warning Signs,W.201d,,218
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.201d\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.201d,,218
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.202a\1.png,nguy hiểm,Warning Signs,W.202a,,219
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.202a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.202a,,219
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.202a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.202a,,219
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.202b\1.png,nguy hiểm,Warning Signs,W.202b,,220
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.202b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.202b,,220
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.202b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.202b,,220
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.203a\1.png,nguy hiểm,Warning Signs,W.203a,,221
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.203a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.203a,,221
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.203a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.203a,,221
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.203b\1.png,nguy hiểm,Warning Signs,W.203b,,222
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.203b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.203b,,222
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.203b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.203b,,222
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.203c\1.png,nguy hiểm,Warning Signs,W.203c,,223
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.203c\1_shear_5deg.png,nguy hiểm,Warning Signs,W.203c,,223
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.203c\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.203c,,223
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.204\1.png,nguy hiểm,Warning Signs,W.204,,224
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.204\1_shear_5deg.png,nguy hiểm,Warning Signs,W.204,,224
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.204\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.204,,224
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205a\1.png,nguy hiểm,Warning Signs,W.205a,,225
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.205a,,225
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.205a,,225
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205b\1.png,nguy hiểm,Warning Signs,W.205b,,226
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.205b,,226
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.205b,,226
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205c\1.png,nguy hiểm,Warning Signs,W.205c,,227
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205c\1_shear_5deg.png,nguy hiểm,Warning Signs,W.205c,,227
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205c\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.205c,,227
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205d\1.png,nguy hiểm,Warning Signs,W.205d,,228
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205d\1_shear_5deg.png,nguy hiểm,Warning Signs,W.205d,,228
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205d\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.205d,,228
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205e\1.png,nguy hiểm,Warning Signs,W.205e,,229
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205e\1_shear_5deg.png,nguy hiểm,Warning Signs,W.205e,,229
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.205e\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.205e,,229
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.206\1.png,nguy hiểm,Warning Signs,W.206,,230
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.206\1_shear_5deg.png,nguy hiểm,Warning Signs,W.206,,230
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.206\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.206,,230
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207a\1.png,nguy hiểm,Warning Signs,W.207a,,231
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207a,,231
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207a,,231
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207b\1.png,nguy hiểm,Warning Signs,W.207b,,232
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207b,,232
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207b,,232
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207c\1.png,nguy hiểm,Warning Signs,W.207c,,233
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207c\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207c,,233
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207c\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207c,,233
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207d\1.png,nguy hiểm,Warning Signs,W.207d,,234
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207d\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207d,,234
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207d\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207d,,234
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207e\1.png,nguy hiểm,Warning Signs,W.207e,,235
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207e\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207e,,235
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207e\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207e,,235
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207f\1.png,nguy hiểm,Warning Signs,W.207f,,236
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207f\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207f,,236
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207f\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207f,,236
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207g\1.png,nguy hiểm,Warning Signs,W.207g,,237
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207g\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207g,,237
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207g\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207g,,237
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207h\1.png,nguy hiểm,Warning Signs,W.207h,,238
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207h\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207h,,238
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207h\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207h,,238
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207i\1.png,nguy hiểm,Warning Signs,W.207i,,239
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207i\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207i,,239
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207i\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207i,,239
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207j\1.png,nguy hiểm,Warning Signs,W.207j,,240
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207j\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207j,,240
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207j\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207j,,240
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207k\1.png,nguy hiểm,Warning Signs,W.207k,,241
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207k\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207k,,241
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207k\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207k,,241
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207l\1.png,nguy hiểm,Warning Signs,W.207l,,242
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207l\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207l,,242
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207l\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207l,,242
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207m\1.png,nguy hiểm,Warning Signs,W.207m,,243
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207m\1_shear_5deg.png,nguy hiểm,Warning Signs,W.207m,,243
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.207m\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.207m,,243
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.208\1.png,nguy hiểm,Warning Signs,W.208,,244
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.208\1_shear_5deg.png,nguy hiểm,Warning Signs,W.208,,244
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.208\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.208,,244
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.209\1.png,nguy hiểm,Warning Signs,W.209,,245
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.209\1_shear_5deg.png,nguy hiểm,Warning Signs,W.209,,245
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.209\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.209,,245
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.210\1.png,nguy hiểm,Warning Signs,W.210,,246
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.210\1_shear_5deg.png,nguy hiểm,Warning Signs,W.210,,246
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.210\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.210,,246
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.211\1.png,nguy hiểm,Warning Signs,W.211,,247
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.211\1_shear_5deg.png,nguy hiểm,Warning Signs,W.211,,247
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.211\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.211,,247
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.212\1.png,nguy hiểm,Warning Signs,W.212,,248
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.212\1_shear_5deg.png,nguy hiểm,Warning Signs,W.212,,248
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.212\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.212,,248
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.213\1.png,nguy hiểm,Warning Signs,W.213,,249
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.213\1_shear_5deg.png,nguy hiểm,Warning Signs,W.213,,249
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.213\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.213,,249
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.214\1.png,nguy hiểm,Warning Signs,W.214,,250
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.214\1_shear_5deg.png,nguy hiểm,Warning Signs,W.214,,250
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.214\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.214,,250
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.215a\1.png,nguy hiểm,Warning Signs,W.215a,,251
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.215a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.215a,,251
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.215a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.215a,,251
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.215b\1.png,nguy hiểm,Warning Signs,W.215b,,252
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.215b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.215b,,252
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.215b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.215b,,252
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.215c\1.png,nguy hiểm,Warning Signs,W.215c,,253
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.215c\1_shear_5deg.png,nguy hiểm,Warning Signs,W.215c,,253
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.215c\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.215c,,253
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.216a\1.png,nguy hiểm,Warning Signs,W.216a,,254
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.216a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.216a,,254
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.216a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.216a,,254
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.216b\1.png,nguy hiểm,Warning Signs,W.216b,,255
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.216b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.216b,,255
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.216b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.216b,,255
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.217\1.png,nguy hiểm,Warning Signs,W.217,,256
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.217\1_shear_5deg.png,nguy hiểm,Warning Signs,W.217,,256
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.217\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.217,,256
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.218\1.png,nguy hiểm,Warning Signs,W.218,,257
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.218\1_shear_5deg.png,nguy hiểm,Warning Signs,W.218,,257
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.218\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.218,,257
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.219\1.png,nguy hiểm,Warning Signs,W.219,,258
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.219\1_shear_5deg.png,nguy hiểm,Warning Signs,W.219,,258
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.219\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.219,,258
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.220\1.png,nguy hiểm,Warning Signs,W.220,,259
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.220\1_shear_5deg.png,nguy hiểm,Warning Signs,W.220,,259
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.220\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.220,,259
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.221a\1.png,nguy hiểm,Warning Signs,W.221a,,260
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.221a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.221a,,260
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.221a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.221a,,260
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.221b\1.png,nguy hiểm,Warning Signs,W.221b,,261
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.221b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.221b,,261
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.221b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.221b,,261
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.222a\1.png,nguy hiểm,Warning Signs,W.222a,,262
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.222a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.222a,,262
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.222a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.222a,,262
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.222b\1.png,nguy hiểm,Warning Signs,W.222b,,263
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.222b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.222b,,263
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.222b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.222b,,263
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.223a\1.png,nguy hiểm,Warning Signs,W.223a,,264
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.223a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.223a,,264
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.223a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.223a,,264
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.223b\1.png,nguy hiểm,Warning Signs,W.223b,,265
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.223b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.223b,,265
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.223b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.223b,,265
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.224\1.png,nguy hiểm,Warning Signs,W.224,,266
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.224\1_shear_5deg.png,nguy hiểm,Warning Signs,W.224,,266
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.224\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.224,,266
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.225\1.png,nguy hiểm,Warning Signs,W.225,,267
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.225\1_shear_5deg.png,nguy hiểm,Warning Signs,W.225,,267
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.225\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.225,,267
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.226\1.png,nguy hiểm,Warning Signs,W.226,,268
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.226\1_shear_5deg.png,nguy hiểm,Warning Signs,W.226,,268
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.226\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.226,,268
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.227\1.png,nguy hiểm,Warning Signs,W.227,,269
